ensg	symbol	Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Bladder	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c-1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV-transformed_lymphocytes	Cervix_Ectocervix	Cervix_Endocervix	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Fallopian_Tube	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Kidney_Medulla	Liver	Lung	Minor_Salivary_Gland	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
ENSG00000162368	CMPK1	0.234497829359356	0.224014493775504	-0.112252651224917	0.232897167146657	0.232545991125542	0.234497829359356	0.234497829359356	-0.12459990709218	-0.112053880089534	-0.216170146632057	0.0606866962613764	-0.0723405076541658	-0.258525126338234	0.0694866576573969	-0.166172237748042	0.0739861570382369	-0.281253027729427	-0.310088709428334	0.189883861226525	0.0948152752508444	0.234474322301327	0.234489960738213	0.234497829359356	0.234497829359356	0.234497829359356	0.231062663483774	0.228050944827045	0.221327701169834	0.232033805146182	0.225126743757518	0.160981808572312	-0.145354475613723	-0.916223771819774	-0.220800765778039	0.0178569753049376	0.198765693786439	0.233750892685033	0.227098982301791	-0.00471980163267251	0.234497829359356	0.190492865835172	-0.128870290860948	0.169852159886608	0.234497829359356	0.197164508810695	0.201620039624691	0.22855769741352	0.116380100460063	0.166625041449272	-1.07381490583363	0.233510984392195	0.200334059458426	0.234476043612806	-1.70659034140526
ENSG00000186564	FOXD2	0.0515468709151472	-0.49510259499806	0.11833080513876	2.09077526137954	0.952643390818401	1.55451909013294	-0.167231075958421	-0.756662747370935	-0.719808813552993	-0.738268486541758	-0.780296462891184	-0.688879602049161	-0.599841849356501	-0.749837905647254	-0.736283097695722	-0.541854770604079	-0.757883925799642	-0.73526130286604	-0.580729229251231	-0.675463591502281	-0.166323045511293	0.206522772677706	-0.0735676024842517	0.627067400875908	1.19761689574134	-0.268341199002586	1.44503911574301	-0.268525538497569	-0.618274821976695	-0.36907580944646	0.0446075038212182	-0.691486601404896	-0.745471590398106	0.770503818785338	0.152181889494741	-0.310335547927198	0.00748708216754056	-0.23625037855874	-0.64283521487081	3.26018540855431	-0.505403666689737	-0.696596334532008	0.573924353625154	0.99136987837737	-0.352364334336547	-0.261953027718527	-0.0742015917475407	0.332738997111752	-0.502409689712233	0.266431830510529	-0.178297083515087	-0.0128437136934743	0.0840369127882906	-0.540907954521907
ENSG00000269113	TRABD2B	0.507135339842394	0.412153923588793	-0.632489684059908	2.33944185126996	2.90894418441302	3.44189073391412	1.20356004551026	-1.70645335577359	-1.70152402802377	-1.70692038308598	-0.983629360009268	-0.17721200963387	-1.59636874210685	-1.72454570926086	-1.68326933468546	-1.65918932532449	-1.72372921810741	-1.71188132157367	-1.26193187972271	-1.61902659754622	0.73645935383709	-1.61994282538522	-1.83082654230739	0.686211865229001	0.847252481548719	0.698154274785243	0.0317707509544203	1.22151077176443	-0.316495475561034	1.26528882628608	0.459446322568115	1.091585232683	-1.06209967020875	2.22777752453295	1.76637917652748	0.0342008449564996	0.342921000360615	-0.0123217913917718	-1.21491839281833	1.59812149846051	-0.624619157792733	-0.306499997817868	0.100356211678367	1.15612128002683	-0.014794857234562	0.131161992942631	-0.0142419385122708	-0.226478314471498	-0.289949826325065	-0.0862184399099959	-0.176654337976932	-0.0237010672325774	0.691905407707245	-1.82155865929039
ENSG00000157851	DPYSL5	-0.893839014334908	-0.917903123410676	-0.672655309605429	-0.931289685576279	-0.919036826354789	-0.923976618375142	-0.877459295679029	2.70018161933034	3.04237272962859	3.90748136145695	4.30051959217039	4.35433467145939	3.30521800352007	3.27265134291916	3.40452751471382	3.95532068258802	4.10819045445906	3.74238317685844	4.64404760850228	4.09986677164559	-0.903151723924928	-0.938895247224586	-0.922662182658515	-0.898689766882418	-0.929437146432457	0.111564559054314	-0.286776356996089	-0.595703024670016	-0.941384703868726	-0.540342525853445	-0.9094350985084	-0.923781825158618	-0.933387590112199	-0.941243821563199	-0.866851727187354	-0.946065520247773	-0.920252458503374	-0.926220425152701	-0.845787717119161	-0.899665565838071	-0.600365229387659	-0.940290428524946	2.95065884434842	-0.688356780833275	-0.921852509374272	-0.906717755227798	-0.536712149905655	-0.937497414835134	-0.689107898811427	2.25653513641387	-0.913136118147052	-0.908680541616274	-0.796596561052215	-0.938078070357304
ENSG00000084764	MAPRE3	0.25023958508362	0.0391605501249824	-0.501788289544588	0.00415252014957565	-0.04544327060446	-0.181344452061521	0.214632353731209	0.579322539526922	0.677734874327373	0.595642278490329	0.753969871980336	0.753969871980336	0.72942586406026	0.718081755739734	0.546985875416856	0.660553716635198	0.613765582538142	0.504916290928642	0.521239506083713	0.437593916350053	0.237011160200369	-1.31699878201743	-3.17628612398725	0.328371942095028	0.649040351864288	0.227492069750019	-0.158005435970747	0.265484010834719	-0.991431570146274	0.336344235744691	0.459567133421262	-0.0761523922382612	-0.5834847698756	-0.256731864155193	-0.367168515436091	-0.504550713536334	-0.0356482346729151	-0.351718128841642	0.709431789452084	0.37447363930675	0.724471803220017	-1.73428205692204	0.753969871980336	0.449896530537571	0.599668378466664	0.685270652991683	-1.13801800653762	-0.396962370466049	-0.256780438579214	0.714017388837767	0.557866180960264	0.632842739615029	0.0520778838331007	-2.12456328037504
ENSG00000119777	TMEM214	0.318980554321618	0.307288314773285	0.291141651083989	0.320084974166512	0.314668335717092	0.320084974166512	0.320084974166512	-1.41063825394425	-1.09560322592682	-1.22467696984515	-0.0353474470972129	0.105522627073131	-0.607891684306457	-0.764856295954743	-1.36992681390931	-0.683828926855406	-1.15804035057259	-1.38299418499177	-0.85673215583013	-1.05318034310427	0.318919631352325	0.320084974166512	0.320084974166512	0.319675846068336	0.320084974166512	0.315366521608909	0.303670569107747	0.304825800871409	0.261753514360758	0.311293277879806	0.320084974166512	-0.0873657744693091	-0.879058928326917	-0.155143847588165	0.239184417660409	0.0223671623947723	0.31906047537541	0.309126332781401	-0.525146553214677	0.320084974166512	0.320084974166512	0.284435733423488	0.315396327410677	0.320084974166512	0.314663859005188	0.319384725448027	0.309672235415696	0.320084974166512	0.277966397960468	0.316708391840476	0.31897078290133	0.320084974166512	0.316652418352921	-0.828561642411204
ENSG00000084693	AGBL5	0.223621299581145	-0.267090320614367	0.48638947506223	0.206996909469109	0.329223001147223	0.602158722483815	0.982926021241112	-0.836888783854094	-0.569465935699228	-0.749222962069402	0.0814259206920154	0.201203445351711	-0.289729440048825	-0.350826224468418	-0.970059478591366	-0.573348952708302	-0.637807350533799	-0.946009371218379	-0.544955668385569	-0.817989974301609	0.263722357150753	0.634966249498537	0.428853619610518	0.628055660068323	0.930738934469827	0.971570169024865	0.118532219788309	0.846086827717096	-0.184920057027411	1.03023313944872	0.852369856672739	-1.11060597379798	-1.61474316701768	0.239429910682493	0.409073791203134	-1.51835840799497	0.0783531068438555	0.448041602002223	-1.30858421186814	0.470726587885985	0.928535643419245	-0.83556637717737	0.621893796870174	0.7523855968563	0.226244485251617	0.400308224116602	-0.13830305012889	-0.132465306868541	0.0805311090729884	2.08507710574488	1.06550965453479	0.949229777327183	0.2548223065535	-1.57441407912516
ENSG00000228474	OST4	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	-0.0160073368680029	-0.00832448482607273	-0.0309195863767231	-0.0568961429170613	-0.0314018628579716	-0.00431740503666132	-0.00579030911832895	-0.0959355600978398	-0.0272839795660487	-0.0198511352131269	-0.0449842003811738	-0.00660145385914617	-0.00098888530009953	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0078735119656468	-0.172429568638733	0.0116910450135865	0.0116910450135865	-0.0470022306152389	0.0116910450135865	0.0116910450135865	0.0102831212169565	0.0116910450135865	0.0116910450135865	0.00122164713684883	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865	0.0116910450135865
ENSG00000138080	EMILIN1	1.07140456100732	1.01952465079442	0.940011693817457	1.21827222561383	1.21348473164654	1.21824863137891	1.21827222561383	-1.82943895915244	-2.10273151352674	-1.66572951678944	-2.10928583886204	-1.96811527712685	-1.91047090213278	-2.10425354148672	-2.24209701065558	-2.06136195928704	-1.79883514049275	-1.92139090476252	-2.03100446282	-1.79421786025041	1.05103213718481	1.21827222561383	-2.33201100247836	0.955658452626354	1.21827222561383	1.2026992419333	0.934455169739387	1.21113077439834	0.0249561852075496	1.21827222561383	1.21827222561383	0.784569769649472	-0.319928990939765	0.218339460218115	0.647163422240206	-0.264908989129626	1.21555820758857	-0.14945012530817	-1.57437891440598	1.05983864303978	1.21827222561383	-1.17340246253421	0.524130292962635	1.17665629339142	-0.344607591918591	0.00190667224465796	0.90533957070432	1.20038916027896	0.77922485478948	0.335361769782418	0.883639380425117	1.21827222561383	0.956798988090247	-3.54212535202582
ENSG00000138030	KHK	-0.161744048043911	-0.309648936325798	0.42586631023463	0.278814298215275	0.127520866130837	0.174328082960146	-0.236827137893722	0.0717773160843615	0.530946254351135	0.308701185661121	1.9965238536112	1.95334939064933	0.922955962273374	1.03450204128905	0.137437104926557	0.323698411285465	0.418042852754298	0.141310362187959	0.345598937087423	0.0558510506158166	-0.156898348512973	-1.51421762949633	-0.00389424540445716	0.360908489270563	0.350381769582554	0.672905702601813	0.456984937642177	0.154809743580858	-0.27770573905791	0.0161369676488361	0.982257794697195	-1.14474556852817	-1.45594244259021	2.71852618668758	1.4845777250034	3.30618009144391	-0.231186573675073	-0.210305925651348	-1.13212490844331	0.921482158372272	0.59011045506658	-0.0579457984995894	-0.493452799573316	-0.441216212339711	-0.0246056183505923	-0.130832335737289	2.23189805577429	-0.134849379043547	-0.127484126415154	0.700583169632356	-0.52948376743173	1.1709159171822	0.127994288572137	-1.28115309505534
